ngram,hawkish,dovish
순매수 기조 지속,1,0
평균 원달러환율 말 원달러환율 어떻게,0,2
이용 전자 약정,0,1
작용 추가,2,0
오늘 문제,0,1
스님,0,2
대통령 총재,1,0
장기영역 중심,2,0
대비 주간,0,1
단행 달러화,1,0
누적 순매수 계약,1,0
실시간 서비스 국가,0,1
조사 대상 국가,1,0
당일 지준 부족 지준,0,1
물가 상승 압력 장기,0,1
내년 안정,0,2
모듈 앵커,1,0
유동성 지원 창구 금리 동결,1,0
목표 관련,0,1
상승 일반 신용 대출,0,1
달러 현물 지수,0,1
월지 급식 금융상품,1,0
표시 미국,0,1
인하 인하 인하,0,1
한경 재테크 쇼,1,0
종전 최고,1,0
건설기계업종,0,1
간 동결,1,0
은행 수익성 순이자마진,1,0
오전 엔달러 환율 거래일 대비,0,1
오전 정례회의 기준금리 유지 결정,0,1
만기 국고채 금리 사상,0,1
만기 어치,0,1
발표 가장 높,0,1
국채 원리금,1,0
하워드막스,0,1
기축통화 달러,1,0
많 지난달,2,0
뒤 한국,0,1
증가 폭 컸,1,0
아파트 청약 시장,0,1
컸 설명,0,1
이상 장기채,0,1
고질병,1,0
미국 중앙은행 통화 긴축,1,0
평균 훨씬,0,1
통수,1,0
극적 반전,0,1
좀 필요,0,1
실적 제고,0,1
퇴직연금 고객,0,1
금융 연말,1,0
국채 세계 국채 지수 편입,1,0
폭 증가 폭,0,1
부진 국채 금리 하락,0,1
지방 부진 가계 대출,3,0
물 입찰 소화,1,0
대출 금리 한국은행,0,1
상업은행 금리 취합,0,1
동일 대출,2,0
성과 향상,1,0
부동산 대출 금리,0,1
큰 특징,1,0
은행 예 적금,2,0
이상 인하,0,2
해석 경기,0,1
Fed 결정,1,0
경제 성장률 발표,1,0
고려 요인 환율,0,1
미국 노동시장 냉각,0,1
높 예상치,1,0
수개월 기준금리,1,0
국제 콘퍼런스,0,1
수요 작년,0,1
영상 모듈 간밤 월드,1,0
일본 호주 뉴질랜드,1,0
과거 미래,0,1
작년 코스피,1,0
산업 주도,1,0
달러지수 전날,2,0
지출 전년 대비,0,1
상승세 시간 코스닥,0,1
수주 성공,1,0
급증 시중은행,0,1
통화정책방향회의 기준금리 조정,1,0
업종 이상,0,1
기준 달러 달러,1,0
수도권 나쁨 밖,1,0
운용사 상품,0,1
국내 주요 증권사 대표 선발,1,0
확산 주가,1,0
일정 이벤트,1,0
기간 증시,0,1
하락 출발 코스피 내외,0,2
여전히 밸류에이션,1,0
각종 규제 완화,0,1
평균 금리 전날 급 금리,1,0
주가 소폭 상승,1,0
면허세,1,0
기업 사람,0,2
소화 혼조세,0,1
오일 닷컴,1,0
이렇게 시장,1,0
여전히 강세 유지,1,0
채권시장 마찬가지,1,0
대비 전날,0,1
다음 일문일답,1,0
소식 좋,0,1
많 코스닥,0,1
단일 통화,1,0
완화 투자자,1,0
큰 상승세,0,1
임대인 소유권,1,0
국회 탄핵안,0,1
사모 후순위채,1,0
분석 분석가,2,0
돈 지불,2,0
아쿠 쉬 네트,0,1
부실 위기,0,2
기관 순매도 코스닥 시장,0,2
다소 하락,0,1
트럼프 대통령 협상,0,1
추세 시작,0,1
상반기 보험사,0,1
경제 업데이트,1,0
하방 시나리오,2,0
국내 무역,0,1
전월 예상치 상승,0,1
장 증권사 스와프,1,0
코스피 외국인 순매도,0,1
인플레이션 높 인플레이션,0,1
확대 구간 확대,0,1
연준 당국자 금리,0,1
환경 사회 지배구조 투자 수요,0,1
발행 액 이상,0,1
코코본드 가격,0,1
높 인플레이션 둔화 속도,1,0
은행 감독 부의장,0,1
높 유지 미국 은행 시스템,1,0
원화 부정적,1,0
방향 해석,0,1
계약 계약 순매도 국채선물 계약,0,1
빠르 진정,1,0
간담회 주간,1,0
둔화 통화 긴축,1,0
상승 고시 상승 마감 통안채,0,1
기준 손보,0,1
금통위 금융,1,0
국고여유자금 기금 금융중개지원대출 자금조정예금,0,1
유로 전장 상승 주요 통화,1,0
국채 수익률 가격 반대 국채,1,0
많이 환율,1,0
혁신 금융 심사 심사 결과,1,1
분기 제조업 국내,0,1
국고채 납입 국고여유자금 환수 자금조정예금,1,0
거래일 기업어음 변함없이 마감 다음,1,0
만기 국고여유자금 자금조정예금,1,0
계약 양도성예금증서 기업어음,0,1
일시적 요인 반영,2,0
주식 국내 주식 해외,1,0
운용 규모 운용,1,0
마감 재정방출,0,1
재정증권 발행 국고여유자금 환수 자금조정예금,0,1
국채 수익률 하락 국채,0,1
세수 한은 RP,0,1
지속 완화 통화정책,0,1
증가 조업일수 고려,1,0
법안 최종,1,0
급등 증권사,1,0
코로나 전개 그간 정책,1,0
선 하락 역외 달러위안 환율,0,1
개선 내용,0,1
발표 비농업 고용보고서,0,1
수익률 거래일 기준 하락,1,0
국채 수익률 변화,0,1
지방채 스프레드 반도체 반도체 디스플레이,1,0
외국인 기관 업종 주가,1,0
미국 SP 서비스업,1,0
미국 PCE 물가 미국 근원,0,1
개선 서비스업,0,1
상향 Fed,1,0
신 성실 작성,1,0
분석 게재 내용 본인,1,0
전치 잠정치 한국 수출,1,2
무단 인용 복제 전시,0,2
생산 이란,0,1
제조업 지수 기준,1,0
압력 간섭,0,1
간섭 본인,1,0
관계 금융투자 분석,2,0
투자 결과 관련 어떠 법,2,0
수출 상승,0,1
기준 발표 주요 경제,1,0
동의 없이 무단,0,1
여건 판단,0,1
목요일 종가 기준,0,1
소득 소매 판매 선행,0,1
투자 우축 서비스업 생산,0,1
경제 소비자 물가 전년,1,0
유로존 독일 경기 심리,1,0
소비자 신뢰지수 소매,1,0
지정학 위험 반영,0,1
GDP 소비자 물가,0,2
투자자 판단 조사 분석 고객,1,0
무역 축 수출 우축 수입,1,0
기관 투자 제3자 사전 배포,0,1
사실 보고서 게재 내용 본인,0,1
풍력 수소 부문 누적,0,1
민간 소비 상품 수출,1,0
한국은행 작성 기준,0,1
순매도 수급 지수,1,0
식품 식품,1,0
금융투자 분석 정확 완전 보장,0,1
사회 기준 환경 클린에너지 자원,0,1
태양광 풍력 수소 부문 누적,1,0
축소 폭 크,1,0
중단기물 강세,2,0
가량 순매도 역외 달러위안 환율,0,1
금일 대비 국고n년,0,1
순매수 역외 달러위안 환율 위안,0,1
질서 정연,1,0
채권시장 이러 흐름,1,0
미국 국채 금리 오후 금리,0,1
역전폭 거래일 소폭,2,0
BBB등급 하락 CD 그대로,1,0
거래 달러원 간밤 약세,0,1
금리동결 추가,1,0
개장 거래일 미국 국채,0,1
간밤 미국 분기,1,0
매도 호가 간밤 달러가치,1,0
발행 고금리,1,0
한국은행 부동산,1,0
판단 성장 경로 내수,1,0
달러원 현물 새벽 종가 간밤,1,0
제한 내년,0,1
확률 가격 반영 전장,0,1
레벨 자체 높,1,0
전주 대비 포인트 거래 달러인덱스,0,2
전장 환시 종가 대비,1,0
여부 좀 확인,2,0
리서치 리포트,1,0
정례회의 차관,0,1
인상 점진적 인상,1,0
전장 대비 상승 물,1,0
안계 기금 지준,1,0
풀이 금통위,0,1
금통위원 임기 만료,0,1
달러엔 환율 동향,1,0
가이드라인 제정,1,1
미미 평가,0,2
금융통화위원회 의사록 매파,1,0
국제 수지 발표,1,0
재차 약세,0,1
외환시장 달러화 오후 상승 거래,1,0
중반 등락 외환시장,1,0
투자자 동향,1,0
기자간담회 미국,1,0
금융 모두,0,1
틱 내외 계약 거래,0,1
거래일 상승 대비,0,1
틱 내외 국채선물 틱 내외,0,1
연준 경기평가보고서,1,0
위험자산 반등,1,0
기업 구조조정 진행 면밀히,0,1
전체 회의 차관 회의,0,1
외국환평형기금채권 신용부도스와프 프리미엄,1,0
금융통화위원회 직후 발표 통화정책방향문 전문,1,0
국고채 금리 보합세 이유,0,1
여파 강세,0,1
작용 CRS,0,1
스와프베이시스 대부분 구간 축소,0,1
월말 네고물량 상단,1,0
대비 상승 만기,0,1
거래일 틱 상승,0,1
계약 국채선물 틱 증권사,0,1
본회의 출석,1,0
기준 전날 비슷 출발 국고10년,0,1
금융시장 위험 회피심리,1,0
결과 신흥국,2,0
인상 기자회견,0,1
장중 국채선물 중국,1,0
증권사 채권딜러 단기물,1,1
채권시장 시선,0,1
부채 자본시장 관계자,0,1
수익률 상승 달러화 강세,1,0
금리 모습 미국 국채,0,1
소수의견 기대감,1,0
주말 적수 고려,0,2
낮 발표,0,1
지난주 한국은행 금융통화위원회,0,1
동향 금융통화위원회,1,0
규정 개정안 금융위,0,1
한국자금중개 위안 기사,0,2
거래일 코스닥 마감 외국인 투자자,0,1
달러원 재차,1,0
외환시장 외환딜러 달러원 원대,1,0
강세 채권시장 IRS 금리,1,0
거래일 하락 시중은행 스와프,1,0
저점 거래량 시각,0,1
기금 환수 기타 세입 자금조정예금,1,0
전반 잉여,0,1
연말 환매,0,1
증가 통안계정 통안채,0,1
달러원환율 대비 개장,2,0
계약 매도 국채선물 틱 은행,1,0
기대 레포,1,0
증권사 운용역,1,0
상승 거래 증권 계약 매수,0,1
운용역 입찰 시장,1,0
역외 차액결제선물환 시장 최종호가,2,0
낙찰 수익률 부분 낙찰,0,1
관련 증언,2,0
일부 시중은행 차입 수요,2,0
다음 규모 국고채,2,0
설명회 통화정책 방향 기자간담회,1,0
파생결합상품 손실,1,0
중국 예정,2,0
국채선물 오후 틱 하락 거래,1,0
금리 고용 호조 상승,0,1
하락 국고채 지표물,1,0
증권 계약 은행 계약 오후,0,1
금리 주요 선물 증권사,0,1
지난주 마지막 거래일 발표,1,0
반 약세,1,0
동일 CP,1,0
만기 미국 국채 금리 상승,1,0
회의 차관 차관,0,1
신용 콜 통안채 만기,0,1
국채선물 흐름 연동,1,0
마감 가인,1,0
물 변화 없이,0,1
풀이 외국인 국채선물 계약 국채선물,0,1
작년 해외,1,0
하반기 갈수록 경기,0,1
물가 상승률 수렴,1,0
통화정책 방향 완화,1,0
만기 지준 증가 세입 자금조정예금,1,0
매수 투자주체 거래,2,0
전반 거래량,0,1
듀레이션 보험사,1,0
은행신탁 매수 자금,1,0
하락 하락 CRS,2,0
오버나이트 파 탐 넥,1,0
상승 증권 계약,1,0
하락 국채선물 오전,0,1
물가 상승,1,0
인상,3,0
부동산 가격 하락,0,2
비관,0,2
축소,0,3
물가 전년 동기 대비,0,1
순매도 세로 전환,0,1
공정 사회,0,1
인플레이션 완화,0,2
상승 뚜렷,2,0
러셀지수 기록,0,1
전망 외국인 투자자,0,1
감소 계속,0,1
말 월가,1,0
러시아 비 OPEC,0,1
본회의 표결,2,0
일부 자금,1,0
대출 주택담보대출 금리,1,0
성장률 직전,1,0
환율 중반,1,0
연방공개시장위원회 정례회의 의사록,0,2
리츠 인프라,0,1
경영 앞장,0,1
인플레이션 일시적 주장,0,1
수익률 산술평균 산한 이자율 제시,0,1
제조업 일자리,1,0
안정화 전망,1,0
잭슨홀 미팅 FOMC,1,0
테이퍼링 기대,1,0
대규모 자금 유입,0,1
이후 최고치 연준,1,0
상승 섹터별,1,0
상품 수익률 기록,0,1
가능 간,2,0
시작 이후 가장 높,0,1
눈덩이 가계,1,0
힘 대표,1,0
원자재 가격 상승 영향,2,0
연장 이자 유예,1,0
입출 저축성 예금 머니마켓펀드,1,0
관련 수출,1,0
코로나 감염 확산,0,1
유예 조치 연장,1,0
강력 봉쇄,1,0
비교 안,2,0
유통 매장,0,1
금리 반응,0,1
부동산시장 분석,0,1
장보기,1,0
은행 요구불예금 잔액,1,0
주택 중심,0,2
상황 공급,0,1
코로나 이전 회복,1,0
정기 구독,1,0
나스닥선물 거래 국내,0,1
기대 백신,1,0
금융기관 가중평균 금리 신규 취급액,1,0
이날 마켓,1,0
실적 경쟁,0,1
거래일 상승 출발,0,1
지수 거래일 포인트 기술주,2,0
가덕,0,1
한은 지급,0,1
우대금리 폭,0,1
법안 의원,1,0
금융채 수신,1,0
기록 경기 침체,1,0
기록 경기 침체 우려,0,1
완화 취지,1,0
예상치 대비,0,1
예측 연말,1,0
금리 인하 직전,0,1
러시아 원유 수입,1,0
빅 스텝 물가,0,2
대형주 중심 지수 기록,0,1
긴축정책 경기 침체,0,1
시장 자율적,0,1
위축 갈수록 매우 탐욕,1,0
주가수익비율 배 주가순자산비율 배,0,1
전쟁 종료,1,0
업체 아실,0,1
세전이익 전년,0,1
세계박람회 유치,1,0
경제 매우 강력,0,1
고속도 통행료 면제,0,1
대출 파급,0,1
국내총생산 증가율 속보치,1,0
크레딧 투자심리,0,1
가능 가계,2,0
영향 복합,1,0
기준 값 수요,1,0
모기지 고정,0,1
불확실성 커서,0,1
기록 이더리움 코인,1,0
착오 계약,1,0
미국 가상 자산,0,1
관계 기관 공조,0,1
국면 금리 인상,0,1
연고점 경신 행진,0,1
상해종합지수 심천,1,0
글로벌 공급망 붕괴,1,0
그룹 채무불이행,0,1
총량 관리 차원,0,1
하락 중반,1,0
리츠 현재,1,0
전월 감소 집계,0,1
중반 마감,0,1
한은 통화정책 방향 문구,0,1
원대 하락 원달러환율,1,0
방역 규제,1,0
위축 하락,1,0
변이 코로나 바이러스,1,0
대상 설문조사 결과 응답자 전원,1,0
적체 현상,2,0
소비자 기대 조사 결과 향후,0,1
FOMC 위원 내년,0,1
경제 학부 명예 교수,0,1
영국 오미크론,0,2
새벽 공개,0,1
돈 확보,0,1
주택가격 전달,1,0
우려 한층,1,0
세수 추계,1,0
구역 가구,0,2
자본비율 규제,0,1
저축 장려금,1,0
속도 관측,0,1
직전 거래 대비,2,0
예금 종 금리,0,1
물가 국내,1,0
방문 뒤,0,1
사이 하락,0,1
만기 조건,1,0
신혼 부부 청년,0,1
협력사 기술,1,0
중위 가격,1,0
고용 상황 취업자수 증가,0,1
지원 대상 확대,0,1
국내 미국,1,0
회사채 금리 국채선물시장 흐름,1,0
무역전쟁 긴장감,1,0
생산성 개선,0,1
혁신성장 분야 기업,1,0
태양광 패널,1,0
취업 상담,0,1
주로 활용,1,0
경기 워낙,0,1
근원 물가지수,0,1
문제 정권,0,1
고려 코스피지수,1,1
미국 앞,2,0
국제 금융시장 동향,0,1
잠재 성장률 수준 크 성장세,0,1
금융 그룹 지역,3,0
국회 정부 질문,1,0
엔 역부족,2,0
위험관리시스템,1,0
미국 금리 역전 문제 가계,0,1
수준 우리나라,1,0
가장 가장,0,1
평가 본부,0,1
내년 잠재 성장률,0,1
계속 채권,0,1
원달러환율 변동 추이,1,0
회사채 포함,0,1
추가 도발,1,0
수급 문제,0,1
실물 경제 부정적 영향,1,0
CDS 프리미엄 하락,2,0
일 장기,0,1
생태계 변화,0,1
하락 마감 다우존스30산업평균지수,2,0
혼 미국,1,0
직매,0,1
작년 이후 처음,1,0
스와프 포인트 감안 거래일 외환시장,0,1
수석 경제학자,1,0
신규 대출 만기 연장,0,1
시중은행 대출 상담,1,0
개인 빚,1,0
직격탄 소상공인,1,0
중국 중앙은행 인민은행 만기,1,0
한국은행 전경,0,1
증권 단순 매매,0,1
기업 피해 최소,0,1
아찔,0,1
헷지 자산,0,1
정기 예금 중심,1,0
유동성 많이,1,0
풍부 시중 유동성,1,0
대장주 주가,0,1
달러 만기 달러,0,1
덕 분기,1,0
사업 일부,1,0
펀드 열풍,0,2
해외 금리 연계 파생상품,1,0
현행 유지 결정,1,0
강조 뒤,1,0
레이블,1,0
당부 특히,0,1
상황 다양,0,1
제2금융권 총부채,1,0
하락 거래 코스닥,0,1
복무 청년,0,2
우대금리 여행,0,1
역성장 기록,1,0
가능 지원,2,0
조정 한국,0,1
예상 차례,1,0
과도 대응,2,0
만기별 금리 국고채 금리 전주,0,1
이후 거래일 선,0,1
기조 반영,1,0
예스맨,0,1
특별 계정,0,1
디지털금융 서비스,1,0
금리 인하 방향,0,1
기준금리 동결 경제,1,0
금리 서비스,1,0
정기적금 최고 금리 적금 DB,0,1
높 자치구,0,1
실적 중요,0,1
포물선,1,0
집중 환경,1,0
고통 방식,0,1
상황 미국 소비자,1,0
달러 이익,1,0
농업소득,0,1
갭 플러스 전환 시점,0,2
확보 필수,0,2
진행 낙찰 낙찰가 낙찰가율,0,1
변동 반영 코픽스,0,1
금리 밴드 수준,0,1
달러화 약보합,1,0
전장 하락 기록 지수 거래일,0,1
성공 금융투자업계 회사채,0,1
대통령 가상,0,1
기록 집계 금리 상승,1,0
말 코스닥,1,0
때 신고가,0,1
흐름 반영 보합 출발,0,1
상승 기록 금리 금리,2,0
올해 금리 인하 필요,1,0
환율 최고,0,1
하락 마감 국채선물 틱 기록,0,1
세계 해운,1,0
급사,0,1
국제 유가 분기,1,0
지역 모습,1,0
주가 추가 상승 여력,1,0
자리 가운데,0,1
기록 국고채 현물 금리,1,0
하락 기록 금리 금리 기록,0,1
안대 달러엔 환율 오름세,0,1
한국 투자 미국 장기 국채,0,1
상품 수요 크,1,0
조치 환율,1,0
시장 주말 미국 흐름 반영,0,1
비농업 고용 전월 대비,2,0
대출 금리 대기업,0,1
영사관 공격,1,0
지난해 연결기준 영업이익 전년,0,1
연은총재 비롯,2,0
크레딧스프레드 기록,0,1
기대 후퇴 달러화,0,1
반 동안,1,0
장 미국 증시,0,1
속도 우려 확산,2,0
인하 실기,0,1
확산 환율,2,0
자취 안,0,1
개장 직후 원선,1,0
확보 집중,1,0
시장 구간별 스프레드 차별화 스프레드,1,0
변동성 확대 경계,0,1
입장 시사,1,0
고용 평균,0,1
의존 금리,1,0
미국 기준금리 인하 중국,0,1
말 포인트 포인트,0,1
기준 점유율,1,0
평가 기술주,1,0
사람 일반,0,1
기조 힘,1,0
양안 관계,0,1
업황 위축,0,1
금리 가격 반대 주말,0,1
포함 PCE 가격지수 전월 대비,0,1
금융회사 영업점,0,1
약정 수량 거래일,0,2
세계 개발자 회의,0,1
캐나다 은행 총재,1,0
트럼프 관련,0,1
주택 주담대,1,0
트럼프 대통령 연방준비제도,0,1
우려 의원,1,0
전면 개정,0,1
하반기 주춤,0,1
액셀러레이터,1,0
과도 약화,1,0
최신 인플레이션,1,0
경제 지표 인플레이션,0,1
부동산 회복,1,0
금리 인하 기대 경기,1,0
기대 외환시장 주택가격,1,0
약세 투자심리,1,0
기대 인플레이션 둔화,1,0
소비 지출 근원,1,0
자동차 경유 가격,1,0
육박 금리,1,0
재무 불확실성,0,1
압력 양호,0,1
오피스텔 전세,0,1
급등 신고가,1,0
서비스 정부,0,1
속도 성장 하방 위험 금융안정,0,1
말 기준 국내은행 원화 대출,3,0
여신 만기,0,2
글로벌 한국,0,1
외화 송금,0,1
국민 희망 대출,0,1
거래일 연속 매도우위,0,1
